x;Own;IntentToBuy;BrandAwareness_Anker;BrandAwareness_Bose;BrandAwareness_JBL;BrandAwareness_Philips;BrandAwareness_Sony;BrandAwareness_UE;BrandAwareness_HarmanKardon;BrandAwareness_Beats;BrandAwareness_None;SubjKnow_r1;SubjKnow_r2;SubjKnow_r3;SubjKnow_r4;SubjKnow_r5;PII_1;PII_2;PII_3;PII_4;PII_5;RelImp_battery;RelImp_weight;RelImp_price;RelImp_sound;Gender;Age;Occupation;Education;Income;brand_awareness;fa;fa2;factor_price.sound;factor_battery;factor_weight;factor_age.occupation.income.education;clusters
357;1;0;0;1;1;0;1;0;0;0;0;3;2;1;4;3;3;3;6;5;3;20;30;20;30;1;2;3;2;2;4;-0.738152587;-0.073285787;-0.157228183;-0.221344082;1.896657772;-0.788949413;1
358;1;1;0;0;1;0;0;0;0;0;0;5;4;5;4;5;5;5;5;3;5;30;10;40;20;1;2;1;3;2;2;0.529270619;0.143539231;0.887398936;0.506177759;-0.155977494;0.00152672;2
359;0;0;0;1;0;0;0;0;0;0;0;1;1;1;4;1;2;2;2;2;1;20;0;40;40;1;3;1;3;2;2;-1.645833347;-1.727025955;0.315830822;-0.309654206;-1.206386089;0.192751532;1
360;1;0;0;0;1;0;0;0;0;0;0;6;7;6;7;7;7;7;7;7;7;3;2;50;45;2;8;1;4;2;2;1.780363092;1.957449871;0.524489883;-1.612602279;-1.029544464;1.305727567;3
361;0;0;0;1;0;0;1;0;0;1;0;4;3;2;4;3;4;4;3;5;4;30;20;10;40;1;2;3;3;2;4;-0.375618001;-0.1961325;-0.793743609;0.506753341;0.881175479;-0.63209744;1
362;0;0;0;0;1;1;1;0;0;0;0;2;2;2;5;2;3;3;3;3;3;30;10;50;10;1;3;1;4;2;4;-0.992994363;-0.937274433;1.54030874;0.518546813;-0.157179645;0.349603505;1
363;1;0;0;1;1;1;1;0;0;0;0;7;1;7;2;2;5;5;6;6;5;40;10;20;30;1;2;3;4;1;5;-0.104168709;0.859175349;-0.124439427;1.259588872;-0.136711116;-0.700611317;1
364;1;0;1;1;1;0;0;0;0;0;0;2;3;4;5;5;5;5;5;5;5;30;10;20;40;2;3;3;4;2;4;-0.127337424;0.510087719;-0.418420673;0.481439651;-0.153573191;-0.284020656;4
365;1;0;0;1;1;0;1;0;0;0;0;4;5;3;6;4;5;3;5;5;3;30;0;40;30;2;8;1;4;6;4;0.2841588;0.048670895;0.609812068;0.468495015;-1.189524013;2.207190961;3
366;0;0;0;1;1;0;1;0;0;1;0;3;2;2;5;5;3;4;5;4;5;30;0;50;20;1;2;3;3;2;5;-0.176671172;-0.12559456;1.262721872;0.480864069;-1.190726165;-0.63209744;1
367;0;0;0;1;1;0;0;0;0;0;0;2;2;2;2;2;2;4;3;3;3;15;0;80;5;1;3;1;4;1;3;-1.234946441;-0.916521501;2.780479417;-0.649252601;-1.219625732;0.124237656;1
368;1;0;0;1;1;1;1;0;0;0;0;6;6;5;6;6;6;6;6;6;6;20;5;45;30;1;3;3;4;2;5;1.314886183;1.233768795;0.781079158;-0.284628307;-0.690213905;-0.284020656;1
369;0;0;0;1;0;0;1;0;0;0;0;2;2;2;4;2;3;3;3;3;3;0;0;100;0;1;3;1;4;2;3;-1.073645056;-0.937274433;3.645327157;-1.791738324;-1.247323147;0.349603505;1
370;1;0;0;1;0;0;0;0;0;1;0;4;4;2;4;3;4;5;5;4;3;20;10;20;50;1;4;2;4;4;3;-0.261968802;0.05078755;-0.712401918;-0.29670957;-0.170435267;0.674747934;1
371;0;0;0;0;1;0;0;0;0;0;0;2;2;2;2;2;3;3;3;3;4;30;30;10;30;1;2;3;4;2;2;-1.234946441;-0.871203988;-0.516156741;0.544436085;1.914721999;-0.475245468;1
372;1;0;0;1;1;1;1;1;1;1;0;6;5;2;5;7;2;3;5;5;4;10;10;20;60;2;3;3;3;3;8;1.145670062;-0.316913762;-1.006383164;-1.074858791;-0.187297342;-0.215506779;4
374;0;0;0;0;0;0;1;0;0;0;0;2;2;1;2;2;1;2;1;1;1;30;20;20;30;1;3;3;4;2;2;-1.296469752;-2.219998619;-0.140833805;0.519122395;0.879973328;-0.284020656;1
375;1;1;0;1;1;0;1;0;0;1;0;5;6;4;5;6;6;5;6;5;3;10;5;25;60;2;2;3;2;2;5;0.985350104;0.687645248;-0.818721696;-1.087515636;-0.704671677;-0.788949413;2
376;0;0;0;0;1;0;1;0;0;0;0;1;1;1;7;1;1;1;1;1;1;40;10;20;30;1;2;3;4;2;3;-1.403881269;-2.384636586;-0.124439427;1.259588872;-0.136711116;-0.475245468;1
377;1;0;1;1;1;1;1;1;0;1;0;4;2;3;6;4;4;5;4;4;6;20;5;15;60;2;2;3;2;1;8;-0.056788798;0.0831855;-1.177650255;-0.321735469;-0.686607451;-1.014315261;4
378;1;1;1;1;1;0;1;1;1;0;0;6;6;4;6;6;5;5;5;5;5;0;0;50;50;2;3;1;4;2;7;1.253362871;0.510087719;0.380778135;-1.853583594;-1.241312391;0.349603505;2
379;0;0;0;0;1;0;0;0;0;0;0;2;2;1;2;2;1;2;2;2;1;20;0;35;45;2;3;3;3;2;2;-1.296469752;-1.870910989;-0.01062408;-0.315838733;-1.205785013;-0.440872628;4
380;0;1;0;0;1;0;1;0;0;0;0;6;6;4;3;6;3;4;4;3;4;30;20;25;25;2;3;1;4;3;3;1.011410794;-0.540752635;0.185621097;0.525306922;0.879372253;0.574969353;2
381;0;1;0;0;0;0;0;0;0;1;0;2;2;2;2;2;6;5;6;6;4;25;20;30;25;2;3;3;4;2;2;-1.234946441;0.936989937;0.365085377;0.142416838;0.870340139;-0.284020656;2
382;1;1;0;1;1;0;0;0;0;0;0;3;1;2;4;2;7;5;7;7;7;15;15;35;35;1;2;3;3;2;3;-0.99993218;1.628173938;0.258765599;-0.648389228;0.336103728;-0.63209744;2
383;0;0;0;0;0;0;0;0;0;0;1;1;3;4;2;1;3;3;3;3;4;30;5;35;30;2;3;1;4;3;1;-1.395266399;-0.871203988;0.4221506;0.48115186;-0.672149678;0.574969353;3
384;0;1;0;0;0;0;1;0;0;1;0;4;4;2;4;4;6;6;6;6;4;30;10;20;40;1;3;3;4;2;3;-0.052315096;1.101627904;-0.418420673;0.481439651;-0.153573191;-0.284020656;2
385;0;1;0;1;1;0;1;0;0;0;0;5;4;5;4;3;6;6;6;6;4;25;25;25;25;1;2;3;3;2;4;0.109963207;1.101627904;0.177423908;0.155073683;1.387714475;-0.63209744;2
386;0;1;0;0;0;0;1;0;0;1;0;7;7;5;6;6;6;6;6;6;6;25;0;50;25;2;2;3;3;2;3;1.615897457;1.233768795;1.115731249;0.091789458;-1.199157202;-0.63209744;2
387;0;1;0;1;1;1;0;0;0;1;0;5;5;2;5;5;3;5;3;3;2;15;15;35;35;2;2;1;3;3;5;0.539000576;-0.674068946;0.258765599;-0.648389228;0.336103728;0.226892569;2
388;0;0;0;1;1;1;1;0;0;0;0;2;2;1;3;2;2;2;2;2;2;20;5;45;30;1;3;1;4;2;5;-1.21581906;-1.66095551;0.781079158;-0.284628307;-0.690213905;0.349603505;1
389;1;1;0;1;0;1;0;1;1;0;0;6;7;7;7;6;5;6;6;7;7;20;0;30;50;2;3;3;3;2;5;1.632232698;1.33922845;-0.337078982;-0.32202326;-1.205183937;-0.440872628;2
390;0;1;1;1;1;1;1;1;1;1;0;7;7;6;7;7;5;5;2;5;5;20;0;30;50;2;2;3;3;2;9;1.967725166;0.01264756;-0.337078982;-0.32202326;-1.205183937;-0.63209744;2
391;1;0;1;0;0;0;0;0;0;0;0;2;4;4;2;6;1;3;1;4;1;40;5;5;50;2;8;5;3;3;2;-0.045986597;-1.505537921;-1.242597568;1.222193919;-0.651681149;0.106993122;4
392;0;1;0;1;1;0;0;0;0;1;0;5;5;2;5;5;5;5;2;6;4;20;20;10;50;1;2;3;2;3;4;0.539000576;0.129851358;-1.087724855;-0.27139588;0.864313404;-0.563583564;2
393;1;0;1;0;0;0;0;0;0;0;0;4;4;2;3;4;3;5;4;4;5;30;30;10;30;1;8;5;4;6;2;-0.132965789;-0.12676998;-0.516156741;0.544436085;1.914721999;0.93994264;3
394;0;1;0;1;1;1;1;0;0;1;0;3;2;2;4;3;4;5;4;6;5;15;25;30;30;1;2;3;3;2;6;-0.676629275;0.383663542;0.209897565;-0.616891011;1.370251324;-0.63209744;2
395;1;0;0;1;1;1;1;1;0;1;0;1;3;1;4;5;6;6;5;5;4;20;0;35;45;1;3;3;3;2;7;-0.579920126;0.752540274;-0.01062408;-0.315838733;-1.205785013;-0.440872628;1
396;1;0;0;0;0;0;0;0;0;0;1;3;3;2;4;3;5;4;5;4;4;20;10;30;40;2;3;3;3;3;1;-0.562980076;0.096105063;-0.059492114;-0.284340516;-0.171637418;-0.215506779;4
397;0;1;0;1;1;1;1;0;0;1;0;6;6;2;6;6;2;6;6;2;6;20;10;30;40;2;3;1;4;2;6;1.130316248;-0.074868317;-0.059492114;-0.284340516;-0.171637418;0.349603505;2
398;0;1;0;1;0;1;1;0;0;1;0;2;5;3;5;4;6;6;6;7;5;35;10;50;5;2;2;1;3;1;5;-0.171216042;1.350972593;1.687299363;0.907621423;-0.148748608;-0.223839129;2
399;0;1;0;1;1;1;1;0;0;0;0;3;5;1;5;5;5;5;5;5;3;20;10;10;60;1;3;3;3;2;5;0.102753115;0.377946828;-1.365311723;-0.309078624;-0.169233115;-0.440872628;2
400;0;1;0;0;1;0;0;0;0;0;0;3;3;2;6;2;2;2;4;4;4;20;10;40;30;1;2;3;4;2;2;-0.611332396;-0.830639358;0.59341769;-0.271971462;-0.172839569;-0.475245468;2
401;0;1;0;0;0;1;1;0;0;0;0;2;2;2;6;2;4;4;4;4;4;40;30;30;0;1;3;3;3;1;3;-0.912343671;-0.213593357;1.083644113;1.347323414;1.929179772;-0.666238477;2
402;0;0;1;1;1;0;1;0;0;1;0;4;3;4;4;6;4;2;2;4;2;25;20;5;50;2;3;2;4;6;6;0.376389738;-1.006636954;-1.267189134;0.111494203;0.873345517;0.934254819;4
403;0;0;0;1;1;1;1;0;0;1;0;6;6;2;7;7;3;6;3;3;4;30;10;30;30;1;3;1;4;5;6;1.420620646;-0.377290089;0.234489131;0.493808705;-0.154775343;1.025701051;3
404;0;0;0;0;1;0;1;0;0;1;0;3;2;1;4;3;4;5;5;4;5;20;20;10;50;1;2;3;2;2;4;-0.738152587;0.182928441;-1.087724855;-0.27139588;0.864313404;-0.788949413;1
405;0;1;0;1;0;0;1;0;0;1;0;2;2;2;2;2;5;5;5;5;4;25;15;25;35;1;2;3;4;1;4;-1.234946441;0.444017273;-0.10016296;0.117390939;0.354167955;-0.700611317;2
406;1;0;1;1;0;1;1;0;0;1;0;5;5;5;5;5;3;3;3;3;3;10;20;50;20;2;4;2;3;3;6;0.72357051;-0.937274433;1.229933117;-1.000068885;0.842642724;0.292530113;4
407;1;0;0;1;0;1;1;0;0;0;0;3;2;1;4;3;3;3;3;3;4;15;5;50;30;1;2;3;2;2;4;-0.738152587;-0.871203988;0.960543438;-0.667518391;-0.699246018;-0.788949413;1
408;0;0;0;1;0;1;1;0;0;0;0;6;5;2;5;6;6;4;6;6;4;15;25;20;40;1;3;2;4;4;4;0.936016356;0.772351971;-0.443012239;-0.629260065;1.371453475;0.483523122;1
409;0;1;0;0;0;1;1;0;0;1;0;5;6;2;3;5;3;3;1;1;4;15;5;50;30;2;2;3;3;1;4;0.49134839;-1.569379248;0.960543438;-0.667518391;-0.699246018;-0.857463289;2
410;1;0;0;1;1;1;1;0;0;1;0;4;5;3;4;6;5;4;5;5;4;15;10;60;15;1;2;3;4;2;6;0.542164826;0.279379307;1.752246676;-0.636307965;-0.18367491;-0.475245468;1
411;1;1;0;0;1;0;1;0;0;0;0;3;2;2;3;2;5;5;5;4;5;20;20;30;30;1;3;3;3;2;3;-0.966933674;0.326813475;0.218094754;-0.246657772;0.861909101;-0.440872628;2
412;1;0;1;0;1;0;0;0;0;0;0;2;3;4;3;5;2;4;2;2;5;50;25;0;25;2;4;1;2;7;3;-0.288638809;-1.13346824;-0.719897488;2.069524101;1.432875041;1.353953615;3
413;1;0;0;0;0;0;0;0;0;1;0;6;2;5;5;2;7;7;7;7;1;15;5;40;40;1;2;3;2;2;2;-0.05897613;1.561027198;0.307633633;-0.679887445;-0.698043867;-0.788949413;1
414;1;1;0;1;1;1;0;0;0;1;0;6;2;1;6;6;6;5;5;6;7;20;10;30;40;1;2;3;4;1;5;0.614196139;0.969387888;-0.059492114;-0.284340516;-0.171637418;-0.700611317;2
415;0;1;0;1;1;0;0;0;1;1;0;2;2;3;5;3;4;4;5;4;5;30;10;30;30;2;3;3;2;2;5;-0.721817346;0.018290474;0.234489131;0.493808705;-0.154775343;-0.5977246;2
417;1;0;0;0;1;1;1;0;0;1;0;4;3;3;4;3;5;5;5;6;4;18;2;35;45;2;2;1;4;2;5;-0.31409469;0.627291517;-0.013902955;-0.463932029;-1.002448124;0.158378692;4
418;1;1;0;1;0;0;0;0;0;1;0;2;2;5;3;3;6;7;6;6;1;25;5;20;50;1;2;3;2;2;3;-0.760072108;1.068054534;-0.70420473;0.073523668;-0.678777489;-0.788949413;2
419;1;0;0;1;1;1;1;0;1;1;0;6;6;2;3;6;6;5;6;6;6;30;5;25;40;2;2;3;3;2;7;0.888364171;1.069130828;-0.230759205;0.468782806;-0.670947527;-0.63209744;4
420;1;1;0;0;0;0;0;0;0;0;1;4;5;2;4;6;6;6;6;5;2;30;20;20;30;2;6;1;4;5;1;0.480641514;0.786212769;-0.140833805;0.519122395;0.879973328;1.599375488;3
421;0;1;0;0;0;0;0;0;0;0;1;4;4;2;4;5;5;4;5;5;4;20;20;10;50;1;2;1;3;2;1;0.157338609;0.279379307;-1.087724855;-0.27139588;0.864313404;0.00152672;2
422;1;1;0;0;0;0;1;0;0;0;0;4;4;3;4;4;4;5;5;4;4;20;10;30;40;2;3;1;4;7;2;0.009208215;0.116857995;-0.059492114;-0.284340516;-0.171637418;1.476432748;3
423;1;0;0;0;1;0;0;1;0;0;0;2;2;2;2;2;5;5;5;5;5;10;10;15;65;1;2;3;2;1;3;-1.234946441;0.510087719;-1.332838066;-1.081043318;-0.186696266;-1.014315261;1
424;1;0;0;0;1;0;0;0;0;0;0;4;4;4;4;3;5;5;5;5;5;40;10;30;20;1;3;3;4;3;2;-0.138922179;0.510087719;0.528470377;1.271957926;-0.137913267;-0.058654807;1
425;0;0;0;1;1;0;0;0;0;1;0;6;6;4;6;7;4;4;4;4;4;20;10;25;45;2;2;3;2;2;4;1.463016577;-0.213593357;-0.385947016;-0.290525043;-0.171036342;-0.788949413;4
426;0;1;0;1;0;0;1;0;1;0;0;3;4;1;2;4;2;2;3;2;6;15;5;30;50;1;4;1;2;3;4;-0.462501868;-1.230860341;-0.345276171;-0.692256499;-0.696841715;0.452490221;2
427;0;0;0;1;1;0;0;0;0;1;0;3;5;4;4;5;4;5;4;4;4;20;10;40;30;2;4;2;3;1;4;0.206672357;-0.048955391;0.59341769;-0.271971462;-0.172839569;-0.158201584;4
428;0;1;1;1;1;1;1;0;0;1;0;2;3;1;4;4;5;5;5;6;5;20;10;30;40;1;3;1;3;2;7;-0.602211757;0.693361962;-0.059492114;-0.284340516;-0.171637418;0.192751532;2
429;1;0;0;0;0;0;0;1;0;0;0;3;4;2;3;3;4;5;4;4;4;20;0;40;40;1;3;1;4;5;2;-0.529981569;-0.048955391;0.315830822;-0.309654206;-1.206386089;1.025701051;3
430;1;0;0;0;1;0;0;1;0;0;0;3;4;2;4;4;5;5;5;5;4;20;20;50;10;1;4;1;4;5;3;-0.239677171;0.444017273;1.523914362;-0.221919664;0.859504799;1.216925863;3
431;0;0;0;1;0;1;1;0;1;1;0;3;5;2;3;3;3;3;3;3;2;15;5;65;15;2;3;3;3;1;6;-0.41633237;-1.003344879;1.939908144;-0.64896481;-0.701049245;-0.666238477;4
432;0;0;0;1;1;0;0;1;1;1;0;6;6;6;6;6;5;5;6;5;5;30;20;35;15;2;2;3;4;2;6;1.376409494;0.675901105;0.838530902;0.537675976;0.878170101;-0.475245468;4
433;1;1;0;1;0;0;1;0;0;1;0;5;6;2;6;6;1;3;3;2;5;15;25;30;30;2;3;1;4;7;4;0.942954173;-1.276177855;0.209897565;-0.616891011;1.370251324;1.476432748;3
434;0;1;0;0;0;0;0;0;0;1;0;4;2;3;5;5;5;6;6;2;6;30;10;15;45;2;3;1;4;4;2;0.072214215;0.356786785;-0.744875575;0.475255124;-0.152972116;0.800335202;2
435;0;0;0;1;0;0;1;0;0;0;0;4;4;3;3;6;3;3;3;4;4;25;15;25;35;2;2;1;4;4;3;0.347864934;-0.687929744;-0.10016296;0.117390939;0.354167955;0.60911039;4
436;1;0;0;0;0;0;0;1;0;0;0;5;5;3;5;6;4;4;5;5;4;28;13;27;32;1;2;2;3;2;2;0.810177593;0.135494273;0.063096001;0.345772968;0.152276844;-0.31528536;1
437;0;1;0;1;1;0;1;0;0;1;0;6;6;5;6;6;5;5;6;5;6;15;5;30;50;2;3;3;3;2;5;1.314886183;0.74197155;-0.345276171;-0.692256499;-0.696841715;-0.440872628;2
438;1;0;0;1;1;0;1;0;0;1;0;7;7;5;7;7;1;1;2;1;1;30;10;50;10;2;4;1;3;2;5;1.906201855;-2.218823199;1.54030874;0.518546813;-0.157179645;0.383976345;4
439;1;1;0;1;1;0;0;0;0;0;0;3;4;3;6;5;5;2;5;4;5;20;10;20;50;2;3;3;4;2;3;0.192801231;-0.167100424;-0.712401918;-0.29670957;-0.170435267;-0.284020656;2
440;0;1;0;0;0;0;0;0;0;1;0;4;2;1;5;4;7;7;7;6;7;20;10;20;50;1;5;3;4;2;2;-0.260486114;1.774175627;-0.712401918;-0.29670957;-0.170435267;0.098428969;2
441;1;1;0;1;1;1;0;0;0;1;0;2;2;1;4;1;5;3;4;5;5;40;0;50;10;1;3;3;4;3;5;-1.344822073;0.0149984;1.556703118;1.25901329;-1.173864089;-0.058654807;2
442;0;0;0;1;1;0;0;0;0;0;0;2;4;2;4;2;4;4;4;4;4;20;20;30;30;2;4;3;4;4;3;-0.846346657;-0.213593357;0.218094754;-0.246657772;0.861909101;0.357935854;4
443;1;0;0;1;0;1;1;0;0;0;0;5;6;4;6;6;5;5;5;5;5;37;3;33;27;2;3;1;4;3;4;1.066000796;0.510087719;0.441838137;1.015845955;-0.866815099;0.574969353;4
444;0;0;0;0;1;0;1;0;0;1;0;4;3;2;5;1;5;5;5;5;4;33;30;17;20;1;2;4;4;2;4;-0.71427472;0.444017273;0.029074495;0.786539189;1.918939116;-0.792057548;1
445;1;0;0;1;1;1;1;0;1;1;0;5;5;3;4;5;5;5;5;5;5;25;25;25;25;2;3;3;3;2;7;0.519873195;0.510087719;0.177423908;0.155073683;1.387714475;-0.440872628;4
446;1;0;0;1;1;0;0;1;0;0;0;4;4;4;4;4;5;5;5;5;5;20;0;20;60;2;3;1;2;7;4;0.070731527;0.510087719;-0.989988786;-0.334392314;-1.203981786;1.162728803;3
447;1;0;0;1;1;1;1;1;0;1;0;6;5;5;3;6;4;4;4;4;4;10;10;50;30;2;3;3;3;2;7;0.959284906;-0.213593357;0.952346249;-1.037751629;-0.190903796;-0.440872628;4
448;0;1;0;0;0;0;0;0;0;1;0;6;6;4;5;4;2;3;2;2;6;20;10;20;50;1;2;3;3;1;2;0.753404768;-1.232035761;-0.712401918;-0.29670957;-0.170435267;-0.857463289;2
449;1;0;0;0;1;0;0;0;0;0;0;7;7;3;6;6;7;7;7;4;7;20;10;20;50;1;2;3;3;2;2;1.492850834;1.407627139;-0.712401918;-0.29670957;-0.170435267;-0.63209744;1
450;0;1;0;1;1;0;0;0;0;1;0;3;2;4;2;5;3;4;4;5;4;10;30;20;40;2;3;3;4;2;4;-0.295576626;-0.174204148;-0.451209428;-0.999493304;1.879795697;-0.284020656;2
451;0;1;0;1;1;1;1;0;1;1;0;6;4;2;5;6;3;5;3;3;5;25;5;50;20;2;6;1;4;7;7;0.822367157;-0.47585761;1.254524683;0.11063083;-0.682383943;2.050107185;3
452;1;0;0;1;1;1;1;0;0;1;0;6;4;5;7;7;6;5;6;6;7;25;10;25;40;1;2;3;3;2;6;1.377892182;1.135201274;-0.238956394;0.098549567;-0.162605305;-0.63209744;1
453;0;0;0;0;0;0;0;0;0;1;0;3;6;1;3;6;1;1;5;1;1;25;15;50;10;1;2;3;3;1;2;0.264754635;-1.721383041;1.532111551;0.148313574;0.351162577;-0.857463289;1
454;0;1;0;1;1;0;0;0;0;0;0;5;5;5;5;5;5;5;4;5;5;20;10;30;40;2;3;1;4;3;3;0.72357051;0.344274332;-0.059492114;-0.284340516;-0.171637418;0.574969353;2
455;0;1;0;1;1;1;0;0;0;1;0;3;2;2;4;3;5;4;6;6;4;10;10;10;70;1;2;3;2;1;5;-0.676629275;0.628466937;-1.659292968;-1.087227845;-0.186095191;-1.014315261;2
456;1;0;0;0;1;0;1;1;0;0;0;4;4;2;5;5;6;7;7;6;7;15;15;20;50;1;2;3;3;2;4;0.237989302;1.630290593;-0.720599107;-0.666942809;0.337906955;-0.63209744;1
457;1;0;0;0;1;0;0;0;0;0;0;5;3;3;2;4;6;6;5;5;1;25;10;25;40;1;3;3;3;1;2;-0.078380295;0.554328937;-0.238956394;0.098549567;-0.162605305;-0.666238477;1
458;0;0;1;0;1;0;0;0;1;1;0;2;2;2;6;2;2;5;2;2;5;20;10;5;65;1;4;1;4;4;5;-0.912343671;-0.968830274;-1.691766625;-0.315263151;-0.16863204;0.991560014;1
459;0;1;0;0;0;0;1;0;0;1;0;4;4;4;6;5;5;6;5;5;2;30;10;20;40;1;2;3;2;2;3;0.441686617;0.476514348;-0.418420673;0.481439651;-0.153573191;-0.788949413;2
460;0;0;0;1;0;0;0;0;0;0;0;2;2;2;2;2;3;2;3;3;3;35;10;20;35;1;3;1;2;2;2;-1.234946441;-1.1019124;-0.27143005;0.870514261;-0.145142154;0.03589956;1
461;0;1;0;1;1;1;1;1;1;1;0;4;7;2;7;6;4;4;4;4;4;30;20;20;30;2;3;3;4;5;8;0.949891991;-0.213593357;-0.140833805;0.519122395;0.879973328;0.39207689;2
462;0;0;0;0;0;1;1;0;0;0;0;2;2;2;2;2;7;7;6;6;4;25;25;40;10;1;3;1;4;2;3;-1.234946441;1.410150904;1.156788615;0.173627264;1.385911248;0.349603505;1
463;1;0;0;0;0;0;0;1;0;0;0;6;2;5;6;6;3;7;3;5;5;5;5;20;70;2;7;1;4;2;2;0.860289385;0.219966811;-1.292167221;-1.482774774;-0.712501639;1.114502754;3
464;0;1;0;1;0;0;0;0;0;0;0;2;3;1;3;3;5;5;3;5;5;25;20;30;25;2;3;1;4;3;2;-0.892516155;0.178460946;0.365085377;0.142416838;0.870340139;0.574969353;2
465;1;0;0;1;0;1;0;0;0;0;0;2;2;1;3;2;4;4;5;5;5;10;10;10;70;1;3;3;3;2;3;-1.21581906;0.201564718;-1.659292968;-1.087227845;-0.186095191;-0.440872628;1
466;0;0;0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;15;25;35;25;1;2;1;4;2;3;-1.234946441;-1.66095551;0.536352467;-0.610706484;1.369650248;0.158378692;1
467;1;1;0;0;0;0;0;0;0;0;1;5;5;3;3;3;4;5;4;5;4;40;10;10;40;2;3;4;4;1;1;0.019915091;0.134318853;-0.777349232;1.247219818;-0.135508965;-0.826198584;2
468;1;1;0;1;1;0;0;0;0;0;0;6;5;4;5;6;5;5;5;6;5;60;0;20;20;2;3;3;3;2;3;1.059062979;0.693361962;0.185936196;2.77820457;-1.136533485;-0.440872628;2
469;0;1;0;1;1;0;1;1;0;1;0;4;5;2;5;3;4;5;4;4;4;40;0;20;40;1;2;3;2;2;6;-0.06766891;-0.048955391;-0.402026295;1.221906128;-1.170257635;-0.788949413;2
470;0;0;0;1;1;1;1;0;0;1;0;2;3;2;4;3;2;2;1;2;6;25;5;20;50;1;2;3;2;2;6;-0.750342151;-1.562487114;-0.70420473;0.073523668;-0.678777489;-0.788949413;1
471;0;0;0;1;0;0;1;0;1;0;0;5;4;1;3;5;2;2;2;2;3;25;0;50;25;2;2;3;2;1;4;0.20252668;-1.594885064;1.115731249;0.091789458;-1.199157202;-1.014315261;4
472;1;0;0;1;1;0;0;0;0;0;0;5;5;2;4;5;7;7;7;7;6;15;15;30;40;1;2;3;3;2;3;0.458349883;1.891379425;-0.067689303;-0.654573755;0.336704804;-0.63209744;1
473;1;1;1;0;1;0;1;0;0;1;0;6;6;7;6;6;4;1;4;4;1;20;10;30;40;2;2;1;4;2;5;1.437932806;-0.905718593;-0.059492114;-0.284340516;-0.171637418;0.158378692;2
474;0;1;0;1;1;1;1;0;0;0;0;3;2;2;4;2;7;6;7;7;4;16;6;70;8;1;2;3;3;1;5;-0.886282981;1.594600568;2.323519858;-0.561197086;-0.596609461;-0.857463289;2
