x;Own;IntentToBuy;BrandAwareness_Anker;BrandAwareness_Bose;BrandAwareness_JBL;BrandAwareness_Philips;BrandAwareness_Sony;BrandAwareness_UE;BrandAwareness_HarmanKardon;BrandAwareness_Beats;BrandAwareness_None;SubjKnow_r1;SubjKnow_r2;SubjKnow_r3;SubjKnow_r4;SubjKnow_r5;PII_1;PII_2;PII_3;PII_4;PII_5;RelImp_battery;RelImp_weight;RelImp_price;RelImp_sound;Gender;Age;Occupation;Education;Income;brand_awareness;fa;fa2;factor_price.sound;factor_battery;factor_weight;factor_age.occupation.income.education;clusters
475;1;0;1;0;1;0;0;1;1;0;0;2;2;2;4;3;5;5;5;6;6;5;70;20;5;1;3;3;3;3;5;-0.86399135;0.759432408;0.512147421;-1.237836939;6.005550737;-0.215506779;1
476;0;0;0;0;0;1;1;0;0;1;0;2;2;2;4;1;4;2;6;2;3;10;10;70;10;1;3;3;2;7;4;-1.283298761;-0.643861451;2.258165857;-1.013013521;-0.193308099;0.529104643;1
477;1;0;0;0;1;0;0;0;0;0;0;2;2;2;2;2;4;4;4;7;4;10;40;30;20;1;8;2;4;7;2;-1.234946441;0.336229374;0.479287244;-0.949441506;2.912140065;2.11574473;3
478;0;1;1;1;0;0;0;1;0;0;0;3;5;2;6;5;2;6;2;5;6;10;70;10;10;2;2;2;4;7;4;0.244927119;-0.188299131;0.006228239;-0.861131382;6.015183926;0.968395855;2
479;0;1;0;0;1;1;1;0;0;1;0;5;6;4;6;6;6;6;7;6;7;20;5;40;35;2;2;3;3;1;5;1.066000796;1.465652626;0.454624256;-0.290812834;-0.689612829;-0.857463289;2
480;0;0;0;1;0;1;1;0;0;1;0;2;2;2;5;2;4;4;5;4;3;30;5;15;50;1;2;3;2;2;5;-0.992994363;-0.113850417;-0.883669009;0.456413752;-0.669745375;-0.788949413;1
481;0;0;0;0;1;0;1;0;0;0;0;4;2;4;2;5;2;2;4;3;5;50;10;20;20;2;2;3;4;1;3;-0.108214552;-0.947843157;0.169541818;2.037738093;-0.119849041;-0.700611317;4
482;0;1;0;0;1;0;1;0;0;1;0;5;4;4;4;5;4;4;4;4;4;20;10;30;40;2;3;3;4;1;4;0.467747307;-0.213593357;-0.059492114;-0.284340516;-0.171637418;-0.509386504;2
483;0;1;0;0;1;0;1;0;0;1;0;4;6;6;5;6;6;4;4;5;3;30;5;15;50;2;3;4;4;2;4;0.921034652;0.191380509;-0.883669009;0.456413752;-0.669745375;-0.600832736;2
484;0;0;0;0;0;1;1;0;0;0;0;2;2;2;2;2;3;3;3;4;3;30;10;20;40;1;3;1;4;2;3;-1.234946441;-0.75400019;-0.418420673;0.481439651;-0.153573191;0.349603505;1
485;0;0;0;1;1;0;0;0;0;1;0;5;2;2;4;2;6;5;5;5;5;20;0;20;60;2;2;3;3;2;4;-0.511558831;0.653972753;-0.989988786;-0.334392314;-1.203981786;-0.63209744;4
487;0;0;0;1;0;1;1;0;0;0;0;1;3;1;3;1;2;1;2;2;2;20;5;70;5;1;3;3;3;2;4;-1.499185641;-1.825593476;2.413353669;-0.253705672;-0.693219283;-0.440872628;1
489;0;0;0;1;1;0;0;0;0;1;0;4;4;4;4;4;4;4;4;4;4;45;5;10;40;2;2;3;3;3;4;0.070731527;-0.213593357;-0.769152043;1.617453057;-0.643851187;-0.406731592;4
490;0;0;0;1;0;1;1;1;0;0;0;3;3;2;5;3;3;4;3;3;3;20;20;40;20;2;4;1;4;2;5;-0.482329383;-0.772636467;0.871004558;-0.234288718;0.86070695;0.540828317;4
491;1;0;1;1;1;0;0;0;0;1;0;6;6;5;6;6;6;6;6;6;6;15;0;50;35;2;3;3;3;3;5;1.314886183;1.233768795;0.821750004;-0.686359763;-1.216019278;-0.215506779;4
492;0;1;0;0;1;0;0;1;0;1;0;3;5;5;5;5;5;4;5;3;5;30;10;10;50;1;2;3;2;2;4;0.348846361;-0.021098735;-1.071330477;0.469070597;-0.15237104;-0.788949413;2
493;0;0;0;1;0;1;1;0;0;1;0;3;3;2;2;4;5;5;5;5;5;20;10;30;40;2;2;3;3;2;5;-0.514627756;0.510087719;-0.059492114;-0.284340516;-0.171637418;-0.63209744;4
494;1;0;1;1;1;0;0;0;0;0;0;6;7;4;7;7;1;2;2;3;2;1;1;48;50;2;3;3;4;3;4;1.657316469;-1.6215663;0.307352986;-1.774474208;-1.136031101;-0.058654807;4
495;1;0;0;0;0;1;1;0;0;0;0;2;2;1;2;2;4;4;4;4;4;30;10;30;30;1;2;3;4;2;3;-1.296469752;-0.213593357;0.234489131;0.493808705;-0.154775343;-0.475245468;1
496;1;0;0;0;0;0;1;0;0;0;0;2;2;2;4;2;4;5;4;4;5;40;10;30;20;1;2;3;2;1;2;-1.073645056;0.017115054;0.528470377;1.271957926;-0.137913267;-1.014315261;1
497;0;0;0;0;0;0;1;0;0;1;0;4;3;2;4;3;5;4;5;5;5;10;2;85;3;1;2;3;3;2;3;-0.375618001;0.345449752;3.01546107;-1.024606136;-1.021948541;-0.63209744;1
498;0;0;0;1;1;1;1;0;0;1;0;2;3;1;4;5;5;4;5;4;1;20;10;20;50;1;2;3;3;2;6;-0.392558051;-0.102106274;-0.712401918;-0.29670957;-0.170435267;-0.63209744;1
499;0;0;0;0;1;0;1;0;0;0;0;2;2;4;7;3;1;1;1;1;1;20;10;30;40;2;2;1;4;1;3;-0.498992649;-2.384636586;-0.059492114;-0.284340516;-0.171637418;-0.066987156;4
500;0;0;0;0;1;0;1;0;0;0;0;5;2;2;4;5;4;6;6;3;4;20;30;0;50;2;2;2;4;3;3;0.117402285;0.264035104;-1.463047791;-0.24608219;1.899062075;0.066932461;4
501;0;0;0;1;0;0;0;0;0;0;0;2;2;2;6;2;5;3;5;4;3;10;10;40;40;2;2;3;2;2;2;-0.912343671;-0.134603349;0.299436445;-1.050120683;-0.189701645;-0.788949413;4
502;0;1;0;1;1;1;1;0;0;0;0;2;5;1;7;4;7;7;7;7;7;40;20;20;20;2;2;3;2;2;5;-0.13296128;1.957449871;0.153147441;1.297271616;0.896835404;-0.788949413;2
503;1;0;0;1;0;0;0;1;0;0;0;6;6;5;6;6;6;4;3;3;5;5;5;0;90;2;2;3;2;2;3;1.314886183;-0.208840474;-2.597986829;-1.507512882;-0.710097337;-0.788949413;4
504;1;1;0;1;0;0;0;0;0;0;0;5;5;3;3;5;6;6;6;6;3;10;0;20;70;2;3;3;3;4;2;0.439222502;1.035557458;-1.283970032;-1.112541535;-1.220843861;0.009859069;2
505;1;0;0;1;1;1;1;0;0;1;0;3;3;3;4;3;5;5;5;5;5;25;15;35;25;1;2;3;2;1;6;-0.501456765;0.510087719;0.552746845;0.129759993;0.352965804;-1.014315261;1
506;1;0;0;1;0;0;1;0;0;1;0;2;3;2;2;3;5;5;5;4;4;25;15;35;25;1;2;1;3;4;4;-0.911643536;0.260743029;0.552746845;0.129759993;0.352965804;0.452258417;1
507;1;0;0;1;1;0;0;0;0;1;0;3;3;3;4;2;2;2;2;2;2;20;5;30;45;2;3;3;3;2;4;-0.71111047;-1.66095551;-0.198285548;-0.303181888;-0.688410678;-0.440872628;4
508;1;0;1;1;1;0;1;1;1;1;0;5;6;4;7;6;6;6;5;6;5;45;5;15;35;2;3;4;4;7;8;1.146651489;1.001884963;-0.442697141;1.623637584;-0.644452262;0.525996507;4
509;1;0;0;0;1;1;1;0;0;1;0;4;4;1;5;3;4;6;5;2;4;15;5;30;50;1;3;3;4;2;5;-0.242841421;-0.085052526;-0.345276171;-0.692256499;-0.696841715;-0.284020656;1
510;1;1;1;1;1;1;0;1;0;1;0;5;6;2;6;5;7;6;7;6;7;25;0;25;50;2;2;1;2;4;7;0.733300468;1.609537661;-0.516543261;0.060866823;-1.196151824;0.295406445;2
511;1;0;1;1;1;0;1;1;1;1;0;3;6;2;6;6;5;5;6;5;5;30;0;10;60;2;2;3;2;3;8;0.568230024;0.675901105;-1.348917345;0.431387853;-1.185917559;-0.563583564;4
512;1;1;1;1;1;1;1;1;0;1;0;6;7;7;7;6;7;6;5;7;7;30;20;10;40;2;2;3;3;2;8;1.632232698;1.461185132;-0.793743609;0.506753341;0.881175479;-0.63209744;2
513;0;1;0;0;0;1;0;0;0;0;0;5;4;2;6;5;6;4;5;5;3;40;10;35;15;2;2;3;3;1;2;0.506002069;0.357193895;0.854925279;1.278142453;-0.138514343;-0.857463289;2
514;0;0;0;1;0;1;1;0;1;0;0;2;2;1;4;2;2;2;2;2;2;10;0;10;80;2;8;1;3;2;5;-1.135168367;-1.66095551;-1.936879836;-1.124910589;-1.21964171;1.148875594;4
515;0;0;0;1;1;0;1;0;0;1;0;2;5;2;5;5;5;5;6;5;4;25;15;20;40;2;2;3;2;2;5;-0.023085648;0.609830659;-0.426617862;0.111206412;0.354769031;-0.788949413;4
516;0;1;0;1;1;0;1;0;0;0;0;3;4;2;3;3;6;3;4;2;4;40;0;20;40;2;7;1;2;4;4;-0.529981569;-0.457009743;-0.402026295;1.221906128;-1.170257635;1.251530507;2
517;1;0;0;1;0;0;0;0;0;0;0;6;5;5;6;7;6;5;6;6;5;40;20;0;40;2;3;3;2;3;2;1.410890689;1.003060383;-1.152672168;1.272533508;0.899239706;-0.372358752;4
518;0;0;0;1;0;0;1;0;0;0;0;3;4;1;4;3;4;4;4;4;4;15;5;30;50;2;4;1;2;3;3;-0.510854188;-0.213593357;-0.345276171;-0.692256499;-0.696841715;0.452490221;4
519;1;0;0;0;0;0;0;1;0;0;0;4;4;3;6;3;5;5;5;5;5;30;10;25;35;2;4;1;4;3;2;-0.039144105;0.510087719;-0.091965771;0.487624178;-0.154174267;0.766194166;3
520;1;0;0;1;1;1;1;0;0;1;0;4;6;4;6;4;7;6;7;7;4;25;10;25;40;2;2;3;2;1;6;0.459331311;1.594600568;-0.238956394;0.098549567;-0.162605305;-1.014315261;4
521;0;0;0;0;0;0;0;0;0;0;1;2;2;2;4;2;3;3;3;3;3;15;25;10;50;1;3;3;3;2;1;-1.073645056;-0.937274433;-1.095922044;-0.641629119;1.372655626;-0.440872628;1
522;1;0;0;0;0;0;0;0;0;0;1;1;6;1;6;1;5;5;5;5;5;15;5;10;70;1;3;1;3;5;1;-0.916285965;0.510087719;-1.65109578;-0.716994607;-0.694437413;0.868849078;3
523;0;0;0;1;1;1;1;0;0;0;0;2;3;1;4;3;3;2;2;5;3;25;25;25;25;2;3;1;3;7;5;-0.811865462;-0.901177298;0.177423908;0.155073683;1.387714475;1.319580776;3
524;0;1;0;1;1;0;1;0;0;1;0;3;3;3;4;3;5;5;5;4;3;25;5;15;55;2;3;3;3;2;5;-0.501456765;0.194672584;-1.030659632;0.067339141;-0.678176413;-0.440872628;2
525;0;0;0;1;0;1;1;0;0;1;0;6;6;2;6;6;5;5;5;5;5;35;10;20;35;2;2;1;3;4;5;1.130316248;0.510087719;-0.27143005;0.870514261;-0.145142154;0.452258417;4
526;0;0;0;1;1;0;0;0;0;0;0;3;4;3;5;3;2;3;2;2;3;20;10;40;30;2;3;3;3;1;3;-0.307156873;-1.430247098;0.59341769;-0.271971462;-0.172839569;-0.666238477;4
527;1;0;0;1;0;1;1;0;0;1;0;2;2;2;4;2;3;4;3;2;3;30;10;20;40;1;3;1;4;2;5;-1.073645056;-0.955910711;-0.418420673;0.481439651;-0.153573191;0.349603505;1
528;0;0;1;0;0;0;0;1;1;0;0;5;5;6;5;3;5;5;4;5;6;10;10;15;65;2;3;3;3;2;4;0.365786411;0.410344778;-1.332838066;-1.081043318;-0.186696266;-0.440872628;4
529;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;2;1;1;5;40;30;25;1;8;1;3;2;4;-1.887785425;-2.218823199;0.332296621;-1.338516116;2.903709027;1.148875594;3
530;1;0;0;1;1;0;1;0;0;0;0;3;6;5;6;6;3;2;3;6;4;30;10;40;20;1;3;1;3;3;4;0.752799958;-0.486019223;0.887398936;0.506177759;-0.155977494;0.418117381;1
531;1;0;0;0;0;0;0;0;0;0;1;5;5;4;4;4;4;4;4;4;3;14;1;70;15;2;2;2;3;2;1;0.371742801;-0.279663803;2.125930175;-0.735668302;-1.116755136;-0.31528536;4
532;1;0;0;0;0;0;1;0;0;1;0;1;1;1;2;1;3;3;3;3;3;50;5;30;15;1;2;1;3;7;3;-1.807134732;-0.937274433;0.683658189;2.031265775;-0.637824452;1.128355963;3
533;0;1;0;1;1;1;1;0;0;1;0;2;2;2;4;2;4;2;4;2;4;40;30;10;20;1;4;1;2;5;6;-1.073645056;-0.909417778;-0.222175496;1.322585306;1.931584074;0.903221918;2
534;0;1;0;1;1;0;1;0;0;0;0;2;2;1;1;2;6;7;6;5;7;10;10;40;40;1;3;3;4;2;4;-1.377120445;1.281202963;0.299436445;-1.050120683;-0.189701645;-0.284020656;2
535;1;0;0;1;1;1;1;0;0;0;0;6;6;6;6;6;5;5;6;6;6;20;0;40;40;2;3;1;4;4;5;1.376409494;0.925245794;0.315830822;-0.309654206;-1.206386089;0.800335202;4
536;0;0;0;1;0;1;1;0;0;1;0;5;6;4;6;6;2;3;2;2;3;30;10;30;30;2;3;3;3;1;5;1.066000796;-1.430247098;0.234489131;0.493808705;-0.154775343;-0.666238477;4
537;0;1;0;1;1;0;0;0;0;0;0;4;2;1;3;2;5;4;6;4;5;40;25;5;30;1;7;1;4;7;3;-0.84109491;0.327988895;-0.687423832;1.297559407;1.41541189;2.241331997;3
538;0;0;0;0;0;0;0;0;0;0;1;1;2;1;4;1;1;4;1;4;4;25;25;25;25;2;7;2;4;2;1;-1.532184148;-1.142688619;0.177423908;0.155073683;1.387714475;0.797690674;3
539;0;0;0;1;0;0;0;1;0;1;0;2;3;1;5;3;5;4;5;5;5;30;0;20;50;1;2;3;3;3;4;-0.73121477;0.345449752;-0.696007541;0.443756907;-1.187119711;-0.406731592;1
540;1;0;1;1;1;1;1;0;0;1;0;6;7;3;6;6;6;5;4;5;5;15;15;25;45;2;2;3;4;3;7;1.305488759;0.488159367;-0.394144205;-0.660758282;0.33730588;-0.249879619;4
541;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;4;4;1;1;4;20;40;10;30;2;2;3;2;1;3;-1.887785425;-1.260856248;-0.532551119;-0.196030393;2.931406443;-1.014315261;4
542;1;0;0;1;1;0;0;1;1;1;0;5;6;4;5;6;4;5;5;5;5;30;5;30;35;2;3;3;3;3;6;0.985350104;0.366202684;0.095695697;0.474967333;-0.671548602;-0.215506779;4
543;1;0;0;1;1;0;0;0;0;0;0;4;6;4;4;6;6;6;7;6;5;30;0;0;70;2;2;1;2;4;3;0.717337337;1.333511735;-2.001827149;0.419018799;-1.184715408;0.295406445;4
544;0;0;0;0;0;0;0;0;0;0;1;4;4;3;5;3;5;5;4;4;3;20;0;80;0;2;1;3;3;1;1;-0.119794798;0.028859198;2.927470039;-0.26017799;-1.211194694;-1.048688101;4
545;1;0;0;1;0;0;0;0;0;1;0;2;2;5;4;2;6;4;5;2;5;19;17;31;33;1;2;3;2;2;3;-0.889075121;-0.060487945;0.170711549;-0.334540612;0.550038723;-0.788949413;1
546;1;0;0;1;1;0;0;0;0;0;0;5;6;5;5;6;6;6;6;6;6;30;5;5;60;2;3;1;3;3;3;1.046873415;1.233768795;-1.536578813;0.444044698;-0.668543224;0.418117381;4
547;0;0;0;1;1;1;1;1;0;1;0;5;6;1;6;4;1;1;1;1;1;15;5;30;50;2;3;3;3;2;7;0.462123451;-2.384636586;-0.345276171;-0.692256499;-0.696841715;-0.440872628;4
548;0;1;0;1;0;0;1;0;0;1;0;2;2;2;2;2;4;5;5;4;5;20;30;30;20;1;3;1;4;5;4;-1.234946441;0.182928441;0.495681622;-0.208975029;1.895455621;1.025701051;2
549;1;0;0;1;1;0;0;1;0;0;0;2;2;2;4;2;2;7;7;7;5;20;20;40;20;2;3;3;3;3;4;-1.073645056;1.105883809;0.871004558;-0.234288718;0.86070695;-0.215506779;4
550;1;0;0;0;0;0;0;0;0;1;0;5;5;3;3;4;5;4;4;3;5;90;5;5;0;1;3;3;3;3;2;0.229568797;-0.186912122;0.22730866;5.112940024;-0.567370772;-0.215506779;1
551;0;1;0;1;1;1;1;0;0;1;0;3;2;2;3;3;5;6;5;6;6;30;10;30;30;1;3;4;4;2;6;-0.757279968;0.924070374;0.234489131;0.493808705;-0.154775343;-0.600832736;2
552;1;0;0;1;0;0;0;1;1;0;0;5;5;3;3;5;5;5;5;5;5;50;10;10;30;2;3;1;2;3;4;0.439222502;0.510087719;-0.483367986;2.025369039;-0.118646889;0.261265409;4
553;0;1;0;1;1;0;1;0;0;1;0;7;6;6;6;6;7;6;5;5;5;25;25;25;25;2;5;1;4;4;5;1.563771569;0.962495753;0.177423908;0.155073683;1.387714475;1.182784827;2
554;0;1;0;0;1;0;0;0;0;0;0;4;4;3;5;3;4;4;4;3;4;10;5;10;75;1;5;1;4;2;2;-0.119794798;-0.396867601;-1.798086402;-1.106069217;-0.70286845;0.73205313;2
555;0;0;0;1;1;1;1;0;0;0;0;5;5;2;6;5;6;6;6;6;6;20;10;30;40;2;2;3;3;2;5;0.619651268;1.233768795;-0.059492114;-0.284340516;-0.171637418;-0.63209744;4
556;0;0;0;1;0;0;1;0;0;1;0;2;2;1;3;3;2;2;2;2;4;10;10;40;40;1;1;3;1;1;4;-1.006165354;-1.528814619;0.299436445;-1.050120683;-0.189701645;-1.362392046;1
557;1;0;0;1;1;0;1;0;0;1;0;4;5;4;4;5;5;5;5;5;4;15;5;30;50;2;4;1;2;2;5;0.394034432;0.444017273;-0.345276171;-0.692256499;-0.696841715;0.227124372;4
558;1;0;0;1;1;1;1;0;1;1;0;5;6;2;6;5;7;7;7;7;1;30;10;20;40;2;2;3;4;2;7;0.733300468;1.561027198;-0.418420673;0.481439651;-0.153573191;-0.475245468;4
559;0;0;0;1;1;0;1;0;0;1;0;2;2;1;2;1;4;3;3;3;2;30;20;40;10;1;6;1;4;7;5;-1.506123458;-0.859459845;1.164985804;0.543860503;0.877569026;2.050107185;3
560;0;0;0;1;0;0;0;0;0;0;0;1;1;1;4;1;4;4;4;5;5;0;0;100;0;1;3;3;3;1;2;-1.645833347;0.035751332;3.645327157;-1.791738324;-1.247323147;-0.666238477;1
561;0;0;0;1;0;0;0;0;0;1;0;4;5;5;5;5;1;2;2;3;6;50;30;20;0;1;3;2;4;7;3;0.536208436;-1.357284518;0.724715554;2.113103581;1.947243998;1.159620668;3
562;1;0;0;1;0;1;1;0;0;1;0;5;3;2;4;5;6;7;6;6;6;10;30;20;40;1;3;1;4;3;5;0.231051485;1.398406761;-0.451209428;-0.999493304;1.879795697;0.574969353;1
563;0;1;0;1;0;0;1;0;0;1;0;5;6;5;5;6;3;3;3;3;3;20;0;50;30;1;3;3;3;1;4;1.046873415;-0.937274433;0.968740627;-0.297285152;-1.20758824;-0.666238477;2
564;0;0;0;1;1;0;0;0;0;1;0;7;6;2;2;4;5;5;4;5;5;50;10;20;20;1;2;3;4;2;4;0.575768142;0.344274332;0.169541818;2.037738093;-0.119849041;-0.475245468;1
565;1;0;0;1;1;1;1;0;0;1;0;5;6;5;4;5;5;5;5;6;5;30;20;10;40;2;3;1;4;2;6;0.756569017;0.693361962;-0.793743609;0.506753341;0.881175479;0.349603505;4
566;1;0;0;1;0;0;1;0;0;0;0;4;4;2;5;5;5;5;5;4;4;20;10;40;30;2;8;2;3;7;3;0.237989302;0.260743029;0.59341769;-0.271971462;-0.172839569;1.958892757;3
567;1;0;0;1;1;0;1;1;0;1;0;4;5;2;5;5;6;5;5;6;5;20;10;20;50;2;2;3;2;2;6;0.351638501;0.837246997;-0.712401918;-0.29670957;-0.170435267;-0.788949413;4
568;0;1;0;1;1;0;1;1;0;1;0;2;6;3;3;2;5;5;5;5;5;30;10;40;20;1;3;3;3;3;6;-0.638175639;0.510087719;0.887398936;0.506177759;-0.155977494;-0.215506779;2
570;0;0;0;1;1;0;1;0;0;1;0;5;5;2;5;5;4;5;3;4;4;25;10;40;25;1;3;4;4;1;5;0.539000576;-0.214768777;0.740408313;0.117103148;-0.164408532;-0.826198584;1
571;0;0;1;1;1;0;1;0;0;1;0;5;5;2;5;5;4;4;4;4;4;15;5;40;40;2;2;3;2;1;6;0.539000576;-0.213593357;0.307633633;-0.679887445;-0.698043867;-1.014315261;4
572;0;0;0;1;1;1;1;0;0;1;0;3;2;1;3;2;5;4;3;4;4;15;15;25;45;1;3;1;4;5;6;-1.028456985;-0.235521709;-0.394144205;-0.660758282;0.33730588;1.025701051;3
573;1;0;0;1;1;0;0;1;0;1;0;4;4;4;5;4;5;5;5;5;5;5;5;10;80;2;3;1;4;7;5;0.151382219;0.510087719;-1.945077025;-1.495143828;-0.711299488;1.476432748;3
574;0;0;0;0;0;1;1;0;0;0;0;2;2;2;6;2;4;5;4;4;5;20;40;20;20;1;8;1;4;7;3;-0.912343671;0.017115054;0.120358685;-0.183661339;2.930204292;2.43255681;3
575;0;0;0;1;1;0;1;0;0;0;0;1;1;7;4;1;2;4;2;2;2;25;25;20;30;1;8;1;4;7;4;-1.276693478;-1.331679577;-0.149030994;0.148889156;1.38831555;2.43255681;3
576;0;0;0;1;1;1;1;0;0;1;0;2;5;1;5;3;1;4;1;3;1;30;10;30;30;1;4;1;4;7;6;-0.503916371;-1.524174199;0.234489131;0.493808705;-0.154775343;1.66765756;3
577;1;0;1;0;0;0;0;0;0;0;0;4;6;2;5;6;3;3;2;2;4;50;0;50;0;2;2;3;2;7;2;0.674941406;-1.220291618;1.850684363;2.037162511;-1.157002014;0.33787983;4
578;0;0;0;1;1;1;1;0;0;1;0;4;3;2;4;5;4;4;4;4;3;0;0;40;60;2;2;3;2;1;6;0.04368941;-0.279663803;-0.272131669;-1.865952648;-1.240110239;-1.014315261;4
579;1;0;1;1;1;0;1;1;1;1;0;6;6;6;6;6;6;6;6;6;6;30;10;20;40;2;2;3;2;2;8;1.376409494;1.233768795;-0.418420673;0.481439651;-0.153573191;-0.788949413;4
580;1;0;0;0;1;0;0;0;0;0;0;3;3;3;3;5;6;6;6;6;2;8;2;10;80;2;3;1;4;7;2;-0.162800046;0.969487013;-1.940158712;-1.273003884;-1.016304821;1.476432748;3
581;1;1;0;1;0;0;0;0;0;0;0;4;7;3;5;5;4;4;4;4;4;15;15;55;15;2;3;3;4;4;2;0.640460211;-0.213593357;1.564585208;-0.62365112;0.333699426;0.166711042;2
582;1;1;1;1;0;1;1;0;0;0;0;2;2;1;4;2;2;3;5;5;4;20;0;40;40;2;3;3;3;2;5;-1.135168367;-0.316913762;0.315830822;-0.309654206;-1.206386089;-0.440872628;2
583;1;1;0;0;1;1;1;0;0;1;0;2;2;2;2;5;3;5;5;4;4;10;5;5;80;2;2;3;1;2;5;-0.605985324;-0.027027039;-2.124541305;-1.112253744;-0.702267375;-0.945801385;2
584;0;0;0;0;0;1;1;0;0;0;0;1;1;1;4;1;1;2;3;1;3;0;0;80;20;2;3;2;4;2;3;-1.645833347;-1.756230956;2.339507548;-1.816476432;-1.244918845;0.032791425;4
585;1;0;0;0;0;0;0;1;0;0;0;5;5;4;6;4;6;4;5;5;4;10;10;20;60;2;2;4;3;1;2;0.533044186;0.423264341;-1.006383164;-1.074858791;-0.187297342;-1.174275369;4
586;1;0;1;1;1;0;0;1;0;0;0;5;5;4;6;6;2;5;5;4;1;10;5;20;65;2;3;3;3;1;5;0.952351597;-0.36912341;-1.145176598;-1.093700163;-0.704070602;-0.666238477;4
587;1;0;0;1;1;1;0;0;0;0;0;6;6;5;6;6;5;6;6;3;5;15;15;20;50;2;8;1;4;7;4;1.314886183;0.473990584;-0.720599107;-0.666942809;0.337906955;2.43255681;3
588;1;1;0;1;1;1;1;1;1;1;0;6;6;6;4;6;5;5;5;5;4;30;10;30;30;2;4;3;4;3;8;1.215108109;0.444017273;0.234489131;0.493808705;-0.154775343;0.132570005;2
589;1;0;0;1;0;0;0;1;0;0;0;2;2;1;4;2;7;7;7;7;7;15;20;32;33;1;2;1;3;4;3;-1.135168367;1.957449871;0.201686092;-0.633258572;0.853237634;0.452258417;1
590;0;0;0;1;0;0;1;0;0;0;0;4;3;2;4;4;4;4;5;4;4;20;10;35;35;1;4;2;4;2;3;-0.165964296;-0.047779971;0.266962788;-0.278155989;-0.172238494;0.224016237;1
591;1;0;1;1;1;1;0;0;1;1;0;5;7;4;7;7;6;5;2;6;6;25;5;20;50;2;2;3;2;1;7;1.469954394;0.405877283;-0.70420473;0.073523668;-0.678777489;-1.014315261;4
592;0;0;0;1;1;0;1;0;0;1;0;5;6;3;6;6;4;4;4;5;5;20;5;30;45;1;2;3;2;1;5;1.004477485;0.035751332;-0.198285548;-0.303181888;-0.688410678;-1.014315261;1
593;1;0;0;1;1;0;0;0;0;0;0;2;2;6;2;6;5;5;6;4;5;40;10;40;10;2;3;1;4;5;3;-0.150238373;0.492626861;1.181380181;1.28432698;-0.139115419;1.025701051;3
